Start Date,1y_1.00% Bid Price,1y_1.00% Ask Price,1y_1.00% Last Price,3y_1.00% Bid Price,3y_1.00% Ask Price,3y_1.00% Last Price,5y_1.00% Bid Price,5y_1.00% Ask Price,5y_1.00% Last Price,7y_1.00% Bid Price,7y_1.00% Ask Price,7y_1.00% Last Price,10y_1.00% Bid Price,10y_1.00% Ask Price,10y_1.00% Last Price,15y_1.00% Bid Price,15y_1.00% Ask Price,15y_1.00% Last Price,20y_1.00% Bid Price,20y_1.00% Ask Price,20y_1.00% Last Price,30y_1.00% Bid Price,30y_1.00% Ask Price,30y_1.00% Last Price,1y_1.50% Bid Price,1y_1.50% Ask Price,1y_1.50% Last Price,3y_1.50% Bid Price,3y_1.50% Ask Price,3y_1.50% Last Price,5y_1.50% Bid Price,5y_1.50% Ask Price,5y_1.50% Last Price,7y_1.50% Bid Price,7y_1.50% Ask Price,7y_1.50% Last Price,10y_1.50% Bid Price,10y_1.50% Ask Price,10y_1.50% Last Price,15y_1.50% Bid Price,15y_1.50% Ask Price,15y_1.50% Last Price,20y_1.50% Bid Price,20y_1.50% Ask Price,20y_1.50% Last Price,30y_1.50% Bid Price,30y_1.50% Ask Price,30y_1.50% Last Price,1y_2.00% Bid Price,1y_2.00% Ask Price,1y_2.00% Last Price,3y_2.00% Bid Price,3y_2.00% Ask Price,3y_2.00% Last Price,5y_2.00% Bid Price,5y_2.00% Ask Price,5y_2.00% Last Price,7y_2.00% Bid Price,7y_2.00% Ask Price,7y_2.00% Last Price,10y_2.00% Bid Price,10y_2.00% Ask Price,10y_2.00% Last Price,15y_2.00% Bid Price,15y_2.00% Ask Price,15y_2.00% Last Price,20y_2.00% Bid Price,20y_2.00% Ask Price,20y_2.00% Last Price,30y_2.00% Bid Price,30y_2.00% Ask Price,30y_2.00% Last Price,1y_2.50% Bid Price,1y_2.50% Ask Price,1y_2.50% Last Price,3y_2.50% Bid Price,3y_2.50% Ask Price,3y_2.50% Last Price,5y_2.50% Bid Price,5y_2.50% Ask Price,5y_2.50% Last Price,7y_2.50% Bid Price,7y_2.50% Ask Price,7y_2.50% Last Price,10y_2.50% Bid Price,10y_2.50% Ask Price,10y_2.50% Last Price,15y_2.50% Bid Price,15y_2.50% Ask Price,15y_2.50% Last Price,20y_2.50% Bid Price,20y_2.50% Ask Price,20y_2.50% Last Price,30y_2.50% Bid Price,30y_2.50% Ask Price,30y_2.50% Last Price,1y_3.00% Bid Price,1y_3.00% Ask Price,1y_3.00% Last Price,3y_3.00% Bid Price,3y_3.00% Ask Price,3y_3.00% Last Price,5y_3.00% Bid Price,5y_3.00% Ask Price,5y_3.00% Last Price,7y_3.00% Bid Price,7y_3.00% Ask Price,7y_3.00% Last Price,10y_3.00% Bid Price,10y_3.00% Ask Price,10y_3.00% Last Price,15y_3.00% Bid Price,15y_3.00% Ask Price,15y_3.00% Last Price,20y_3.00% Bid Price,20y_3.00% Ask Price,20y_3.00% Last Price,30y_3.00% Bid Price,30y_3.00% Ask Price,30y_3.00% Last Price,1y_3.50% Bid Price,1y_3.50% Ask Price,1y_3.50% Last Price,3y_3.50% Bid Price,3y_3.50% Ask Price,3y_3.50% Last Price,5y_3.50% Bid Price,5y_3.50% Ask Price,5y_3.50% Last Price,7y_3.50% Bid Price,7y_3.50% Ask Price,7y_3.50% Last Price,10y_3.50% Bid Price,10y_3.50% Ask Price,10y_3.50% Last Price,15y_3.50% Bid Price,15y_3.50% Ask Price,15y_3.50% Last Price,20y_3.50% Bid Price,20y_3.50% Ask Price,20y_3.50% Last Price,30y_3.50% Bid Price,30y_3.50% Ask Price,30y_3.50% Last Price,1y_4.00% Bid Price,1y_4.00% Ask Price,1y_4.00% Last Price,3y_4.00% Bid Price,3y_4.00% Ask Price,3y_4.00% Last Price,5y_4.00% Bid Price,5y_4.00% Ask Price,5y_4.00% Last Price,7y_4.00% Bid Price,7y_4.00% Ask Price,7y_4.00% Last Price,10y_4.00% Bid Price,10y_4.00% Ask Price,10y_4.00% Last Price,15y_4.00% Bid Price,15y_4.00% Ask Price,15y_4.00% Last Price,20y_4.00% Bid Price,20y_4.00% Ask Price,20y_4.00% Last Price,30y_4.00% Bid Price,30y_4.00% Ask Price,30y_4.00% Last Price,1y_4.50% Bid Price,1y_4.50% Ask Price,1y_4.50% Last Price,3y_4.50% Bid Price,3y_4.50% Ask Price,3y_4.50% Last Price,5y_4.50% Bid Price,5y_4.50% Ask Price,5y_4.50% Last Price,7y_4.50% Bid Price,7y_4.50% Ask Price,7y_4.50% Last Price,10y_4.50% Bid Price,10y_4.50% Ask Price,10y_4.50% Last Price,15y_4.50% Bid Price,15y_4.50% Ask Price,15y_4.50% Last Price,20y_4.50% Bid Price,20y_4.50% Ask Price,20y_4.50% Last Price,30y_4.50% Bid Price,30y_4.50% Ask Price,30y_4.50% Last Price,1y_5.00% Bid Price,1y_5.00% Ask Price,1y_5.00% Last Price,3y_5.00% Bid Price,3y_5.00% Ask Price,3y_5.00% Last Price,5y_5.00% Bid Price,5y_5.00% Ask Price,5y_5.00% Last Price,7y_5.00% Bid Price,7y_5.00% Ask Price,7y_5.00% Last Price,10y_5.00% Bid Price,10y_5.00% Ask Price,10y_5.00% Last Price,15y_5.00% Bid Price,15y_5.00% Ask Price,15y_5.00% Last Price,20y_5.00% Bid Price,20y_5.00% Ask Price,20y_5.00% Last Price,30y_5.00% Bid Price,30y_5.00% Ask Price,30y_5.00% Last Price,1y_6.00% Bid Price,1y_6.00% Ask Price,1y_6.00% Last Price,3y_6.00% Bid Price,3y_6.00% Ask Price,3y_6.00% Last Price,5y_6.00% Bid Price,5y_6.00% Ask Price,5y_6.00% Last Price,7y_6.00% Bid Price,7y_6.00% Ask Price,7y_6.00% Last Price,10y_6.00% Bid Price,10y_6.00% Ask Price,10y_6.00% Last Price,15y_6.00% Bid Price,15y_6.00% Ask Price,15y_6.00% Last Price,20y_6.00% Bid Price,20y_6.00% Ask Price,20y_6.00% Last Price,30y_6.00% Bid Price,30y_6.00% Ask Price,30y_6.00% Last Price
2018-03-22 00:00:00,111.2,111.2,111.2,129.6,129.6,129.6,137,137,137,141.7,141.7,141.7,148.1,148.1,148.1,157.9,157.9,157.9,164.1,164.1,164.1,172.9,172.9,172.9,63.2,63.2,63.2,86,86,86,93.9,93.9,93.9,98.7,98.7,98.7,104.8,104.8,104.8,114.8,114.8,114.8,121.4,121.4,121.4,130.9,130.9,130.9,19.5,19.5,19.5,47.6,47.6,47.6,55.9,55.9,55.9,60.8,60.8,60.8,66.4,66.4,66.4,76.4,76.4,76.4,83.4,83.4,83.4,93.7,93.7,93.7,0.3,0.3,0.3,23.1,23.1,23.1,30,30,30,34,34,34,38.3,38.3,38.3,47.5,47.5,47.5,54.4,54.4,54.4,65.1,65.1,65.1,0.03,0.03,0.03,11.9,11.9,11.9,16.4,16.4,16.4,19.3,19.3,19.3,22.4,22.4,22.4,30.1,30.1,30.1,36.5,36.5,36.5,46.8,46.8,46.8,0.01,0.01,0.01,6.2,6.2,6.2,9.3,9.3,9.3,11.6,11.6,11.6,14.1,14.1,14.1,20.6,20.6,20.6,26.5,26.5,26.5,36,36,36,0.01,0.01,0.01,3.4,3.4,3.4,5.7,5.7,5.7,7.6,7.6,7.6,9.8,9.8,9.8,15.4,15.4,15.4,20.7,20.7,20.7,29.6,29.6,29.6,0.01,0.01,0.01,2,2,2,3.7,3.7,3.7,5.4,5.4,5.4,7.3,7.3,7.3,12.3,12.3,12.3,17.2,17.2,17.2,25.5,25.5,25.5,0.02,0.02,0.02,1.3,1.3,1.3,2.6,2.6,2.6,4,4,4,5.7,5.7,5.7,10.2,10.2,10.2,14.8,14.8,14.8,22.6,22.6,22.6,0.01,0.01,0.01,0.6,0.6,0.6,1.5,1.5,1.5,2.5,2.5,2.5,4,4,4,7.7,7.7,7.7,11.7,11.7,11.7,18.8,18.8,18.8
2018-03-23 00:00:00,110.6,110.6,110.6,130,130,130,136.7,136.7,136.7,141.4,141.4,141.4,147.4,147.4,147.4,157.3,157.3,157.3,163.5,163.5,163.5,172.5,172.5,172.5,62.9,62.9,62.9,86.3,86.3,86.3,93.6,93.6,93.6,98.4,98.4,98.4,104.2,104.2,104.2,114.2,114.2,114.2,120.8,120.8,120.8,130.6,130.6,130.6,19.5,19.5,19.5,47.8,47.8,47.8,55.7,55.7,55.7,60.5,60.5,60.5,65.8,65.8,65.8,75.9,75.9,75.9,82.9,82.9,82.9,93.4,93.4,93.4,0.3,0.3,0.3,23.3,23.3,23.3,29.8,29.8,29.8,33.8,33.8,33.8,37.9,37.9,37.9,47.1,47.1,47.1,54.1,54.1,54.1,64.9,64.9,64.9,0.03,0.03,0.03,12.1,12.1,12.1,16.3,16.3,16.3,19.2,19.2,19.2,22.1,22.1,22.1,29.9,29.9,29.9,36.3,36.3,36.3,46.7,46.7,46.7,0.01,0.01,0.01,6.3,6.3,6.3,9.2,9.2,9.2,11.6,11.6,11.6,14,14,14,20.5,20.5,20.5,26.4,26.4,26.4,36,36,36,0.01,0.01,0.01,3.4,3.4,3.4,5.7,5.7,5.7,7.6,7.6,7.6,9.7,9.7,9.7,15.3,15.3,15.3,20.7,20.7,20.7,29.6,29.6,29.6,0.01,0.01,0.01,2,2,2,3.7,3.7,3.7,5.4,5.4,5.4,7.3,7.3,7.3,12.2,12.2,12.2,17.1,17.1,17.1,25.5,25.5,25.5,0.02,0.02,0.02,1.3,1.3,1.3,2.6,2.6,2.6,4,4,4,5.7,5.7,5.7,10.2,10.2,10.2,14.7,14.7,14.7,22.6,22.6,22.6,0.01,0.01,0.01,0.6,0.6,0.6,1.5,1.5,1.5,2.5,2.5,2.5,3.9,3.9,3.9,7.7,7.7,7.7,11.7,11.7,11.7,18.8,18.8,18.8
2018-03-26 00:00:00,109.8,109.8,109.8,130.1,130.1,130.1,137.5,137.5,137.5,142.2,142.2,142.2,148.2,148.2,148.2,157.9,157.9,157.9,164.2,164.2,164.2,173.1,173.1,173.1,62.2,62.2,62.2,86.4,86.4,86.4,94.3,94.3,94.3,99.1,99.1,99.1,105,105,105,114.8,114.8,114.8,121.5,121.5,121.5,131.1,131.1,131.1,18.9,18.9,18.9,47.9,47.9,47.9,56.2,56.2,56.2,61.1,61.1,61.1,66.4,66.4,66.4,76.3,76.3,76.3,83.5,83.5,83.5,93.8,93.8,93.8,0.3,0.3,0.3,23.5,23.5,23.5,30.3,30.3,30.3,34.1,34.1,34.1,38.3,38.3,38.3,47.5,47.5,47.5,54.5,54.5,54.5,65.2,65.2,65.2,0.03,0.03,0.03,12.1,12.1,12.1,16.5,16.5,16.5,19.4,19.4,19.4,22.4,22.4,22.4,30.2,30.2,30.2,36.6,36.6,36.6,46.9,46.9,46.9,0.01,0.01,0.01,6.3,6.3,6.3,9.4,9.4,9.4,11.7,11.7,11.7,14.1,14.1,14.1,20.6,20.6,20.6,26.5,26.5,26.5,36.1,36.1,36.1,0.01,0.01,0.01,3.5,3.5,3.5,5.7,5.7,5.7,7.6,7.6,7.6,9.8,9.8,9.8,15.4,15.4,15.4,20.7,20.7,20.7,29.6,29.6,29.6,0.01,0.01,0.01,2,2,2,3.8,3.8,3.8,5.4,5.4,5.4,7.3,7.3,7.3,12.3,12.3,12.3,17.2,17.2,17.2,25.5,25.5,25.5,0.02,0.02,0.02,1.3,1.3,1.3,2.6,2.6,2.6,4,4,4,5.7,5.7,5.7,10.2,10.2,10.2,14.8,14.8,14.8,22.6,22.6,22.6,0.01,0.01,0.01,0.6,0.6,0.6,1.5,1.5,1.5,2.5,2.5,2.5,3.9,3.9,3.9,7.7,7.7,7.7,11.7,11.7,11.7,18.8,18.8,18.8
2018-03-27 00:00:00,109.7,109.7,109.7,129.1,129.1,129.1,135.4,135.4,135.4,140.5,140.5,140.5,146.4,146.4,146.4,156.6,156.6,156.6,162.9,162.9,162.9,171.9,171.9,171.9,61.8,61.8,61.8,85.5,85.5,85.5,92.4,92.4,92.4,97.5,97.5,97.5,103.3,103.3,103.3,113.6,113.6,113.6,120.3,120.3,120.3,130,130,130,18.4,18.4,18.4,47.2,47.2,47.2,54.7,54.7,54.7,59.8,59.8,59.8,65,65,65,75.4,75.4,75.4,82.4,82.4,82.4,92.9,92.9,92.9,0.3,0.3,0.3,23.1,23.1,23.1,29.3,29.3,29.3,33.5,33.5,33.5,37.5,37.5,37.5,46.8,46.8,46.8,53.8,53.8,53.8,64.6,64.6,64.6,0.03,0.03,0.03,12,12,12,16,16,16,19,19,19,21.9,21.9,21.9,29.7,29.7,29.7,36.2,36.2,36.2,46.6,46.6,46.6,0.01,0.01,0.01,6.2,6.2,6.2,9.1,9.1,9.1,11.5,11.5,11.5,13.9,13.9,13.9,20.5,20.5,20.5,26.3,26.3,26.3,36,36,36,0.01,0.01,0.01,3.4,3.4,3.4,5.6,5.6,5.6,7.5,7.5,7.5,9.7,9.7,9.7,15.3,15.3,15.3,20.7,20.7,20.7,29.6,29.6,29.6,0.01,0.01,0.01,2,2,2,3.7,3.7,3.7,5.3,5.3,5.3,7.2,7.2,7.2,12.2,12.2,12.2,17.1,17.1,17.1,25.5,25.5,25.5,0.02,0.02,0.02,1.3,1.3,1.3,2.6,2.6,2.6,4,4,4,5.7,5.7,5.7,10.2,10.2,10.2,14.8,14.8,14.8,22.6,22.6,22.6,0.01,0.01,0.01,0.6,0.6,0.6,1.5,1.5,1.5,2.5,2.5,2.5,3.9,3.9,3.9,7.7,7.7,7.7,11.7,11.7,11.7,18.9,18.9,18.9
2018-03-28 00:00:00,107.1,107.1,107.1,127.6,127.6,127.6,134,134,134,139.1,139.1,139.1,145.6,145.6,145.6,156,156,156,162.2,162.2,162.2,171.5,171.5,171.5,59.6,59.6,59.6,84.1,84.1,84.1,91.2,91.2,91.2,96.3,96.3,96.3,102.5,102.5,102.5,113,113,113,119.7,119.7,119.7,129.6,129.6,129.6,16.8,16.8,16.8,46.1,46.1,46.1,53.7,53.7,53.7,58.8,58.8,58.8,64.4,64.4,64.4,74.9,74.9,74.9,82,82,82,92.6,92.6,92.6,0.3,0.3,0.3,22.7,22.7,22.7,28.9,28.9,28.9,32.9,32.9,32.9,37.2,37.2,37.2,46.6,46.6,46.6,53.6,53.6,53.6,64.5,64.5,64.5,0.03,0.03,0.03,11.7,11.7,11.7,15.8,15.8,15.8,18.7,18.7,18.7,21.8,21.8,21.8,29.6,29.6,29.6,36.1,36.1,36.1,46.5,46.5,46.5,0.01,0.01,0.01,6.1,6.1,6.1,9,9,9,11.3,11.3,11.3,13.8,13.8,13.8,20.4,20.4,20.4,26.2,26.2,26.2,35.9,35.9,35.9,0.01,0.01,0.01,3.4,3.4,3.4,5.5,5.5,5.5,7.5,7.5,7.5,9.6,9.6,9.6,15.3,15.3,15.3,20.6,20.6,20.6,29.6,29.6,29.6,0.01,0.01,0.01,2,2,2,3.7,3.7,3.7,5.3,5.3,5.3,7.2,7.2,7.2,12.2,12.2,12.2,17.1,17.1,17.1,25.5,25.5,25.5,0.02,0.02,0.02,1.3,1.3,1.3,2.6,2.6,2.6,4,4,4,5.7,5.7,5.7,10.2,10.2,10.2,14.7,14.7,14.7,22.6,22.6,22.6,0.01,0.01,0.01,0.6,0.6,0.6,1.5,1.5,1.5,2.5,2.5,2.5,3.9,3.9,3.9,7.7,7.7,7.7,11.7,11.7,11.7,18.9,18.9,18.9
2018-03-29 00:00:00,106.7,106.7,106.7,127.5,127.5,127.5,134,134,134,139.3,139.3,139.3,145.5,145.5,145.5,155.8,155.8,155.8,162.1,162.1,162.1,171.2,171.2,171.2,59.2,59.2,59.2,84,84,84,91.1,91.1,91.1,96.5,96.5,96.5,102.4,102.4,102.4,112.9,112.9,112.9,119.6,119.6,119.6,129.4,129.4,129.4,16.5,16.5,16.5,46,46,46,53.7,53.7,53.7,59,59,59,64.4,64.4,64.4,74.8,74.8,74.8,81.9,81.9,81.9,92.4,92.4,92.4,0.3,0.3,0.3,22.7,22.7,22.7,28.9,28.9,28.9,33.1,33.1,33.1,37.1,37.1,37.1,46.5,46.5,46.5,53.6,53.6,53.6,64.4,64.4,64.4,0.03,0.03,0.03,11.7,11.7,11.7,15.8,15.8,15.8,18.8,18.8,18.8,21.8,21.8,21.8,29.6,29.6,29.6,36.1,36.1,36.1,46.4,46.4,46.4,0.01,0.01,0.01,6.1,6.1,6.1,9,9,9,11.4,11.4,11.4,13.8,13.8,13.8,20.4,20.4,20.4,26.2,26.2,26.2,35.9,35.9,35.9,0.01,0.01,0.01,3.4,3.4,3.4,5.5,5.5,5.5,7.5,7.5,7.5,9.6,9.6,9.6,15.3,15.3,15.3,20.6,20.6,20.6,29.6,29.6,29.6,0.01,0.01,0.01,2,2,2,3.7,3.7,3.7,5.3,5.3,5.3,7.2,7.2,7.2,12.2,12.2,12.2,17.1,17.1,17.1,25.5,25.5,25.5,0.02,0.02,0.02,1.3,1.3,1.3,2.6,2.6,2.6,4,4,4,5.7,5.7,5.7,10.2,10.2,10.2,14.7,14.7,14.7,22.6,22.6,22.6,0.01,0.01,0.01,0.6,0.6,0.6,1.5,1.5,1.5,2.5,2.5,2.5,3.9,3.9,3.9,7.7,7.7,7.7,11.7,11.7,11.7,18.9,18.9,18.9
2018-03-30 00:00:00,106.7,106.7,106.7,127.5,127.5,127.5,134,134,134,139.3,139.3,139.3,145.5,145.5,145.5,155.8,155.8,155.8,162.1,162.1,162.1,171.2,171.2,171.2,59.2,59.2,59.2,84,84,84,91.1,91.1,91.1,96.5,96.5,96.5,102.4,102.4,102.4,112.9,112.9,112.9,119.6,119.6,119.6,129.4,129.4,129.4,16.5,16.5,16.5,46,46,46,53.7,53.7,53.7,59,59,59,64.4,64.4,64.4,74.8,74.8,74.8,81.9,81.9,81.9,92.4,92.4,92.4,0.3,0.3,0.3,22.7,22.7,22.7,28.9,28.9,28.9,33.1,33.1,33.1,37.1,37.1,37.1,46.5,46.5,46.5,53.6,53.6,53.6,64.4,64.4,64.4,0.03,0.03,0.03,11.7,11.7,11.7,15.8,15.8,15.8,18.8,18.8,18.8,21.8,21.8,21.8,29.6,29.6,29.6,36.1,36.1,36.1,46.4,46.4,46.4,0.01,0.01,0.01,6.1,6.1,6.1,9,9,9,11.4,11.4,11.4,13.8,13.8,13.8,20.4,20.4,20.4,26.2,26.2,26.2,35.9,35.9,35.9,0.01,0.01,0.01,3.4,3.4,3.4,5.5,5.5,5.5,7.5,7.5,7.5,9.6,9.6,9.6,15.3,15.3,15.3,20.6,20.6,20.6,29.6,29.6,29.6,0.01,0.01,0.01,2,2,2,3.7,3.7,3.7,5.3,5.3,5.3,7.2,7.2,7.2,12.2,12.2,12.2,17.1,17.1,17.1,25.5,25.5,25.5,0.02,0.02,0.02,1.3,1.3,1.3,2.6,2.6,2.6,4,4,4,5.7,5.7,5.7,10.2,10.2,10.2,14.7,14.7,14.7,22.6,22.6,22.6,0.01,0.01,0.01,0.6,0.6,0.6,1.5,1.5,1.5,2.5,2.5,2.5,3.9,3.9,3.9,7.7,7.7,7.7,11.7,11.7,11.7,18.9,18.9,18.9
2018-04-02 00:00:00,103.6,103.6,103.6,126.4,126.4,126.4,132.9,132.9,132.9,139,139,139,145.7,145.7,145.7,156.1,156.1,156.1,162.4,162.4,162.4,171.8,171.8,171.8,56.3,56.3,56.3,82.9,82.9,82.9,90.1,90.1,90.1,96.1,96.1,96.1,102.6,102.6,102.6,113.2,113.2,113.2,119.9,119.9,119.9,129.9,129.9,129.9,14.2,14.2,14.2,45.1,45.1,45.1,52.8,52.8,52.8,58.7,58.7,58.7,64.5,64.5,64.5,75.1,75.1,75.1,82.1,82.1,82.1,92.9,92.9,92.9,0.2,0.2,0.2,22.6,22.6,22.6,28.6,28.6,28.6,33.1,33.1,33.1,37.4,37.4,37.4,46.8,46.8,46.8,53.8,53.8,53.8,64.8,64.8,64.8,0.03,0.03,0.03,11.7,11.7,11.7,15.6,15.6,15.6,18.8,18.8,18.8,21.9,21.9,21.9,29.7,29.7,29.7,36.2,36.2,36.2,46.7,46.7,46.7,0.01,0.01,0.01,6.1,6.1,6.1,8.9,8.9,8.9,11.3,11.3,11.3,13.9,13.9,13.9,20.5,20.5,20.5,26.3,26.3,26.3,36.1,36.1,36.1,0.01,0.01,0.01,3.3,3.3,3.3,5.5,5.5,5.5,7.5,7.5,7.5,9.6,9.6,9.6,15.3,15.3,15.3,20.6,20.6,20.6,29.7,29.7,29.7,0.01,0.01,0.01,2,2,2,3.6,3.6,3.6,5.3,5.3,5.3,7.2,7.2,7.2,12.2,12.2,12.2,17.1,17.1,17.1,25.6,25.6,25.6,0.02,0.02,0.02,1.2,1.2,1.2,2.5,2.5,2.5,4,4,4,5.7,5.7,5.7,10.2,10.2,10.2,14.7,14.7,14.7,22.7,22.7,22.7,0.01,0.01,0.01,0.6,0.6,0.6,1.4,1.4,1.4,2.5,2.5,2.5,3.9,3.9,3.9,7.7,7.7,7.7,11.7,11.7,11.7,18.9,18.9,18.9
2018-04-03 00:00:00,105.5,105.5,105.5,128.6,128.6,128.6,136,136,136,141.5,141.5,141.5,148.6,148.6,148.6,159.1,159.1,159.1,165.3,165.3,165.3,174.2,174.2,174.2,57.8,57.8,57.8,84.9,84.9,84.9,92.8,92.8,92.8,98.4,98.4,98.4,105,105,105,115.9,115.9,115.9,122.6,122.6,122.6,132.1,132.1,132.1,15.3,15.3,15.3,46.6,46.6,46.6,55.1,55.1,55.1,60.5,60.5,60.5,66.7,66.7,66.7,77.3,77.3,77.3,84.4,84.4,84.4,94.7,94.7,94.7,0.2,0.2,0.2,23.5,23.5,23.5,30,30,30,34.2,34.2,34.2,38.8,38.8,38.8,48.4,48.4,48.4,55.4,55.4,55.4,66,66,66,0.03,0.03,0.03,12.1,12.1,12.1,16.4,16.4,16.4,19.4,19.4,19.4,22.6,22.6,22.6,30.5,30.5,30.5,37.1,37.1,37.1,47.4,47.4,47.4,0.01,0.01,0.01,6.3,6.3,6.3,9.2,9.2,9.2,11.7,11.7,11.7,14.2,14.2,14.2,20.9,20.9,20.9,26.8,26.8,26.8,36.4,36.4,36.4,0.01,0.01,0.01,3.4,3.4,3.4,5.6,5.6,5.6,7.6,7.6,7.6,9.8,9.8,9.8,15.6,15.6,15.6,20.9,20.9,20.9,29.9,29.9,29.9,0.01,0.01,0.01,2,2,2,3.7,3.7,3.7,5.4,5.4,5.4,7.3,7.3,7.3,12.4,12.4,12.4,17.3,17.3,17.3,25.7,25.7,25.7,0.02,0.02,0.02,1.3,1.3,1.3,2.6,2.6,2.6,4,4,4,5.8,5.8,5.8,10.3,10.3,10.3,14.9,14.9,14.9,22.8,22.8,22.8,0.01,0.01,0.01,0.6,0.6,0.6,1.5,1.5,1.5,2.5,2.5,2.5,4,4,4,7.8,7.8,7.8,11.8,11.8,11.8,18.9,18.9,18.9
2018-04-04 00:00:00,105.2,105.2,105.2,128.8,128.8,128.8,136.4,136.4,136.4,142,142,142,148.9,148.9,148.9,159.3,159.3,159.3,165.6,165.6,165.6,174.4,174.4,174.4,57.5,57.5,57.5,85.2,85.2,85.2,93.2,93.2,93.2,98.9,98.9,98.9,105.5,105.5,105.5,116.1,116.1,116.1,122.8,122.8,122.8,132.3,132.3,132.3,15,15,15,46.9,46.9,46.9,55.4,55.4,55.4,61,61,61,66.9,66.9,66.9,77.5,77.5,77.5,84.6,84.6,84.6,94.9,94.9,94.9,0.2,0.2,0.2,23.7,23.7,23.7,30.2,30.2,30.2,34.6,34.6,34.6,39,39,39,48.5,48.5,48.5,55.5,55.5,55.5,66.1,66.1,66.1,0.03,0.03,0.03,12.2,12.2,12.2,16.5,16.5,16.5,19.6,19.6,19.6,22.8,22.8,22.8,30.7,30.7,30.7,37.2,37.2,37.2,47.5,47.5,47.5,0.01,0.01,0.01,6.3,6.3,6.3,9.3,9.3,9.3,11.8,11.8,11.8,14.3,14.3,14.3,21,21,21,26.9,26.9,26.9,36.5,36.5,36.5,0.01,0.01,0.01,3.5,3.5,3.5,5.7,5.7,5.7,7.7,7.7,7.7,9.9,9.9,9.9,15.6,15.6,15.6,21,21,21,29.9,29.9,29.9,0.01,0.01,0.01,2,2,2,3.8,3.8,3.8,5.4,5.4,5.4,7.4,7.4,7.4,12.4,12.4,12.4,17.3,17.3,17.3,25.7,25.7,25.7,0.02,0.02,0.02,1.3,1.3,1.3,2.6,2.6,2.6,4.1,4.1,4.1,5.8,5.8,5.8,10.3,10.3,10.3,14.9,14.9,14.9,22.8,22.8,22.8,0.01,0.01,0.01,0.6,0.6,0.6,1.5,1.5,1.5,2.6,2.6,2.6,4,4,4,7.8,7.8,7.8,11.8,11.8,11.8,18.9,18.9,18.9
2018-04-05 00:00:00,104.2,104.2,104.2,127.8,127.8,127.8,135.8,135.8,135.8,141.7,141.7,141.7,148.6,148.6,148.6,159,159,159,165.4,165.4,165.4,174.4,174.4,174.4,56.6,56.6,56.6,84.2,84.2,84.2,92.7,92.7,92.7,98.6,98.6,98.6,105.3,105.3,105.3,115.8,115.8,115.8,122.6,122.6,122.6,132.3,132.3,132.3,14.3,14.3,14.3,46.2,46.2,46.2,55,55,55,60.7,60.7,60.7,66.8,66.8,66.8,77.3,77.3,77.3,84.4,84.4,84.4,94.8,94.8,94.8,0.2,0.2,0.2,23.3,23.3,23.3,30.1,30.1,30.1,34.5,34.5,34.5,39,39,39,48.4,48.4,48.4,55.4,55.4,55.4,66.1,66.1,66.1,0.03,0.03,0.03,12.1,12.1,12.1,16.5,16.5,16.5,19.6,19.6,19.6,22.7,22.7,22.7,30.6,30.6,30.6,37.1,37.1,37.1,47.4,47.4,47.4,0.01,0.01,0.01,6.3,6.3,6.3,9.3,9.3,9.3,11.8,11.8,11.8,14.3,14.3,14.3,20.9,20.9,20.9,26.8,26.8,26.8,36.4,36.4,36.4,0.01,0.01,0.01,3.4,3.4,3.4,5.7,5.7,5.7,7.7,7.7,7.7,9.9,9.9,9.9,15.6,15.6,15.6,20.9,20.9,20.9,29.9,29.9,29.9,0.01,0.01,0.01,2,2,2,3.8,3.8,3.8,5.4,5.4,5.4,7.4,7.4,7.4,12.4,12.4,12.4,17.3,17.3,17.3,25.6,25.6,25.6,0.02,0.02,0.02,1.3,1.3,1.3,2.6,2.6,2.6,4.1,4.1,4.1,5.8,5.8,5.8,10.3,10.3,10.3,14.9,14.9,14.9,22.7,22.7,22.7,0.01,0.01,0.01,0.6,0.6,0.6,1.5,1.5,1.5,2.6,2.6,2.6,4,4,4,7.8,7.8,7.8,11.8,11.8,11.8,18.9,18.9,18.9
