Start Date,1y-1.00% Bid Price,1y-1.00% Ask Price,1y-1.00% Last Price,3y-1.00% Bid Price,3y-1.00% Ask Price,3y-1.00% Last Price,5y-1.00% Bid Price,5y-1.00% Ask Price,5y-1.00% Last Price,7y-1.00% Bid Price,7y-1.00% Ask Price,7y-1.00% Last Price,10y-1.00% Bid Price,10y-1.00% Ask Price,10y-1.00% Last Price,15y-1.00% Bid Price,15y-1.00% Ask Price,15y-1.00% Last Price,20y-1.00% Bid Price,20y-1.00% Ask Price,20y-1.00% Last Price,30y-1.00% Bid Price,30y-1.00% Ask Price,30y-1.00% Last Price,1y-1.50% Bid Price,1y-1.50% Ask Price,1y-1.50% Last Price,3y-1.50% Bid Price,3y-1.50% Ask Price,3y-1.50% Last Price,5y-1.50% Bid Price,5y-1.50% Ask Price,5y-1.50% Last Price,7y-1.50% Bid Price,7y-1.50% Ask Price,7y-1.50% Last Price,10y-1.50% Bid Price,10y-1.50% Ask Price,10y-1.50% Last Price,15y-1.50% Bid Price,15y-1.50% Ask Price,15y-1.50% Last Price,20y-1.50% Bid Price,20y-1.50% Ask Price,20y-1.50% Last Price,30y-1.50% Bid Price,30y-1.50% Ask Price,30y-1.50% Last Price,1y-2.00% Bid Price,1y-2.00% Ask Price,1y-2.00% Last Price,3y-2.00% Bid Price,3y-2.00% Ask Price,3y-2.00% Last Price,5y-2.00% Bid Price,5y-2.00% Ask Price,5y-2.00% Last Price,7y-2.00% Bid Price,7y-2.00% Ask Price,7y-2.00% Last Price,10y-2.00% Bid Price,10y-2.00% Ask Price,10y-2.00% Last Price,15y-2.00% Bid Price,15y-2.00% Ask Price,15y-2.00% Last Price,20y-2.00% Bid Price,20y-2.00% Ask Price,20y-2.00% Last Price,30y-2.00% Bid Price,30y-2.00% Ask Price,30y-2.00% Last Price,1y-2.50% Bid Price,1y-2.50% Ask Price,1y-2.50% Last Price,3y-2.50% Bid Price,3y-2.50% Ask Price,3y-2.50% Last Price,5y-2.50% Bid Price,5y-2.50% Ask Price,5y-2.50% Last Price,7y-2.50% Bid Price,7y-2.50% Ask Price,7y-2.50% Last Price,10y-2.50% Bid Price,10y-2.50% Ask Price,10y-2.50% Last Price,15y-2.50% Bid Price,15y-2.50% Ask Price,15y-2.50% Last Price,20y-2.50% Bid Price,20y-2.50% Ask Price,20y-2.50% Last Price,30y-2.50% Bid Price,30y-2.50% Ask Price,30y-2.50% Last Price,1y-3.00% Bid Price,1y-3.00% Ask Price,1y-3.00% Last Price,3y-3.00% Bid Price,3y-3.00% Ask Price,3y-3.00% Last Price,5y-3.00% Bid Price,5y-3.00% Ask Price,5y-3.00% Last Price,7y-3.00% Bid Price,7y-3.00% Ask Price,7y-3.00% Last Price,10y-3.00% Bid Price,10y-3.00% Ask Price,10y-3.00% Last Price,15y-3.00% Bid Price,15y-3.00% Ask Price,15y-3.00% Last Price,20y-3.00% Bid Price,20y-3.00% Ask Price,20y-3.00% Last Price,30y-3.00% Bid Price,30y-3.00% Ask Price,30y-3.00% Last Price,1y-3.50% Bid Price,1y-3.50% Ask Price,1y-3.50% Last Price,3y-3.50% Bid Price,3y-3.50% Ask Price,3y-3.50% Last Price,5y-3.50% Bid Price,5y-3.50% Ask Price,5y-3.50% Last Price,7y-3.50% Bid Price,7y-3.50% Ask Price,7y-3.50% Last Price,10y-3.50% Bid Price,10y-3.50% Ask Price,10y-3.50% Last Price,15y-3.50% Bid Price,15y-3.50% Ask Price,15y-3.50% Last Price,20y-3.50% Bid Price,20y-3.50% Ask Price,20y-3.50% Last Price,30y-3.50% Bid Price,30y-3.50% Ask Price,30y-3.50% Last Price,1y-4.00% Bid Price,1y-4.00% Ask Price,1y-4.00% Last Price,3y-4.00% Bid Price,3y-4.00% Ask Price,3y-4.00% Last Price,5y-4.00% Bid Price,5y-4.00% Ask Price,5y-4.00% Last Price,7y-4.00% Bid Price,7y-4.00% Ask Price,7y-4.00% Last Price,10y-4.00% Bid Price,10y-4.00% Ask Price,10y-4.00% Last Price,15y-4.00% Bid Price,15y-4.00% Ask Price,15y-4.00% Last Price,20y-4.00% Bid Price,20y-4.00% Ask Price,20y-4.00% Last Price,30y-4.00% Bid Price,30y-4.00% Ask Price,30y-4.00% Last Price,1y-4.50% Bid Price,1y-4.50% Ask Price,1y-4.50% Last Price,3y-4.50% Bid Price,3y-4.50% Ask Price,3y-4.50% Last Price,5y-4.50% Bid Price,5y-4.50% Ask Price,5y-4.50% Last Price,7y-4.50% Bid Price,7y-4.50% Ask Price,7y-4.50% Last Price,10y-4.50% Bid Price,10y-4.50% Ask Price,10y-4.50% Last Price,15y-4.50% Bid Price,15y-4.50% Ask Price,15y-4.50% Last Price,20y-4.50% Bid Price,20y-4.50% Ask Price,20y-4.50% Last Price,30y-4.50% Bid Price,30y-4.50% Ask Price,30y-4.50% Last Price,1y-5.00% Bid Price,1y-5.00% Ask Price,1y-5.00% Last Price,3y-5.00% Bid Price,3y-5.00% Ask Price,3y-5.00% Last Price,5y-5.00% Bid Price,5y-5.00% Ask Price,5y-5.00% Last Price,7y-5.00% Bid Price,7y-5.00% Ask Price,7y-5.00% Last Price,10y-5.00% Bid Price,10y-5.00% Ask Price,10y-5.00% Last Price,15y-5.00% Bid Price,15y-5.00% Ask Price,15y-5.00% Last Price,20y-5.00% Bid Price,20y-5.00% Ask Price,20y-5.00% Last Price,30y-5.00% Bid Price,30y-5.00% Ask Price,30y-5.00% Last Price,1y-6.00% Bid Price,1y-6.00% Ask Price,1y-6.00% Last Price,3y-6.00% Bid Price,3y-6.00% Ask Price,3y-6.00% Last Price,5y-6.00% Bid Price,5y-6.00% Ask Price,5y-6.00% Last Price,7y-6.00% Bid Price,7y-6.00% Ask Price,7y-6.00% Last Price,10y-6.00% Bid Price,10y-6.00% Ask Price,10y-6.00% Last Price,15y-6.00% Bid Price,15y-6.00% Ask Price,15y-6.00% Last Price,20y-6.00% Bid Price,20y-6.00% Ask Price,20y-6.00% Last Price,30y-6.00% Bid Price,30y-6.00% Ask Price,30y-6.00% Last Price
2016-08-12 00:00:00,81.57,81.57,81.57,214.24,214.24,214.24,345.83,345.83,345.83,529.48,529.48,529.48,951.64,951.64,951.64,1704.45,1704.45,1704.45,2442.67,2442.67,2442.67,4283.371,4283.371,4283.371,44.79,44.79,44.79,112.41,112.41,112.41,171.48,171.48,171.48,270.41,270.41,270.41,551.88,551.88,551.88,1044.13,1044.13,1044.13,1474.35,1474.35,1474.35,2538.39,2538.39,2538.39,18.8,18.8,18.8,50.32,50.32,50.32,74.79,74.79,74.79,117.03,117.03,117.03,272.67,272.67,272.67,559.75,559.75,559.75,759.54,759.54,759.54,1218.68,1218.68,1218.68,6.05,6.05,6.05,21.95,21.95,21.95,35.57,35.57,35.57,52.18,52.18,52.18,123.93,123.93,123.93,283.07,283.07,283.07,369.45,369.45,369.45,564.83,564.83,564.83,1.85,1.85,1.85,10.66,10.66,10.66,19.71,19.71,19.71,26.25,26.25,26.25,57.28,57.28,57.28,146.65,146.65,146.65,187.95,187.95,187.95,290.09,290.09,290.09,0.64,0.64,0.64,5.78,5.78,5.78,12.23,12.23,12.23,14.88,14.88,14.88,28.32,28.32,28.32,80.41,80.41,80.41,102.9,102.9,102.9,165.52,165.52,165.52,0.25,0.25,0.25,3.45,3.45,3.45,8.24,8.24,8.24,9.2,9.2,9.2,15.04,15.04,15.04,46.75,46.75,46.75,60.3,60.3,60.3,102.37,102.37,102.37,0.12,0.12,0.12,2.22,2.22,2.22,5.9,5.9,5.9,6.07,6.07,6.07,8.51,8.51,8.51,28.62,28.62,28.62,37.37,37.37,37.37,67.26,67.26,67.26,0.06,0.06,0.06,1.52,1.52,1.52,4.43,4.43,4.43,4.22,4.22,4.22,5.09,5.09,5.09,18.29,18.29,18.29,24.25,24.25,24.25,46.29,46.29,46.29,0.02,0.02,0.02,0.81,0.81,0.81,2.7800000000000002,2.7800000000000002,2.7800000000000002,2.31,2.31,2.31,2.08,2.08,2.08,8.29,8.29,8.29,11.36,11.36,11.36,24.3,24.3,24.3
2016-08-15 00:00:00,81.27,81.27,81.27,215.19,215.19,215.19,352.1,352.1,352.1,532.53,532.53,532.53,960.04,960.04,960.04,1714.44,1714.44,1714.44,2454.81,2454.81,2454.81,4296.4,4296.4,4296.4,44.53,44.53,44.53,113.1,113.1,113.1,175.68,175.68,175.68,272.53,272.53,272.53,558.34,558.34,558.34,1052.13,1052.13,1052.13,1484.19,1484.19,1484.19,2548.85,2548.85,2548.85,18.62,18.62,18.62,50.66,50.66,50.66,76.62,76.62,76.62,117.99,117.99,117.99,276.48,276.48,276.48,564.78,564.78,564.78,765.54,765.54,765.54,1224.49,1224.49,1224.49,5.97,5.97,5.97,22.07,22.07,22.07,36.26,36.26,36.26,52.53,52.53,52.53,125.7,125.7,125.7,285.62,285.62,285.62,372.31,372.31,372.31,567.27,567.27,567.27,1.8199999999999998,1.8199999999999998,1.8199999999999998,10.7,10.7,10.7,20.01,20.01,20.01,26.38,26.38,26.38,58.04,58.04,58.04,147.86,147.86,147.86,189.26,189.26,189.26,291.16,291.16,291.16,0.62,0.62,0.62,5.79,5.79,5.79,12.38,12.38,12.38,14.93,14.93,14.93,28.65,28.65,28.65,81,81,81,103.53,103.53,103.53,166.04,166.04,166.04,0.25,0.25,0.25,3.44,3.44,3.44,8.32,8.32,8.32,9.22,9.22,9.22,15.19,15.19,15.19,47.05,47.05,47.05,60.61,60.61,60.61,102.65,102.65,102.65,0.11,0.11,0.11,2.21,2.21,2.21,5.9399999999999995,5.9399999999999995,5.9399999999999995,6.08,6.08,6.08,8.58,8.58,8.58,28.78,28.78,28.78,37.54,37.54,37.54,67.43,67.43,67.43,0.06,0.06,0.06,1.51,1.51,1.51,4.45,4.45,4.45,4.23,4.23,4.23,5.13,5.13,5.13,18.38,18.38,18.38,24.35,24.35,24.35,46.39,46.39,46.39,0.02,0.02,0.02,0.81,0.81,0.81,2.79,2.79,2.79,2.3,2.3,2.3,2.09,2.09,2.09,8.33,8.33,8.33,11.39,11.39,11.39,24.35,24.35,24.35
2016-08-16 00:00:00,77.39,77.39,77.39,206.37,206.37,206.37,343.63,343.63,343.63,523.52,523.52,523.52,950.34,950.34,950.34,1689.47,1689.47,1689.47,2404.5,2404.5,2404.5,4218.001,4218.001,4218.001,41.32,41.32,41.32,106.99,106.99,106.99,169.97,169.97,169.97,266.07,266.07,266.07,550.84,550.84,550.84,1032.27,1032.27,1032.27,1443.79,1443.79,1443.79,2484.16,2484.16,2484.16,16.68,16.68,16.68,47.58,47.58,47.58,74.09,74.09,74.09,114.9,114.9,114.9,272,272,272,552.3,552.3,552.3,740.99,740.99,740.99,1187.58,1187.58,1187.58,5.23,5.23,5.23,20.79,20.79,20.79,35.26,35.26,35.26,51.3,51.3,51.3,123.58,123.58,123.58,279.21,279.21,279.21,360.43,360.43,360.43,551.32,551.32,551.32,1.6,1.6,1.6,10.15,10.15,10.15,19.55,19.55,19.55,25.87,25.87,25.87,57.11,57.11,57.11,144.73,144.73,144.73,183.7,183.7,183.7,284,284,284,0.56,0.56,0.56,5.52,5.52,5.52,12.14,12.14,12.14,14.69,14.69,14.69,28.23,28.23,28.23,79.42,79.42,79.42,100.77,100.77,100.77,162.44,162.44,162.44,0.23,0.23,0.23,3.3,3.3,3.3,8.18,8.18,8.18,9.09,9.09,9.09,14.98,14.98,14.98,46.21,46.21,46.21,59.14,59.14,59.14,100.65,100.65,100.65,0.1,0.1,0.1,2.13,2.13,2.13,5.86,5.86,5.86,6.01,6.01,6.01,8.48,8.48,8.48,28.3,28.3,28.3,36.71,36.71,36.71,66.22,66.22,66.22,0.05,0.05,0.05,1.46,1.46,1.46,4.4,4.4,4.4,4.18,4.18,4.18,5.07,5.07,5.07,18.1,18.1,18.1,23.84,23.84,23.84,45.62,45.62,45.62,0.02,0.02,0.02,0.79,0.79,0.79,2.76,2.76,2.76,2.2800000000000002,2.2800000000000002,2.2800000000000002,2.07,2.07,2.07,8.21,8.21,8.21,11.18,11.18,11.18,23.99,23.99,23.99
2016-08-17 00:00:00,82.88,82.88,82.88,215.05,215.05,215.05,354.22,354.22,354.22,540.01,540.01,540.01,973.3,973.3,973.3,1721.41,1721.41,1721.41,2442.99,2442.99,2442.99,4206.601,4206.601,4206.601,45.66,45.66,45.66,112.95,112.95,112.95,176.94,176.94,176.94,277.69,277.69,277.69,568.32,568.32,568.32,1057.51,1057.51,1057.51,1474.45,1474.45,1474.45,2479.54,2479.54,2479.54,19.21,19.21,19.21,50.56,50.56,50.56,77.14,77.14,77.14,120.41,120.41,120.41,282.32,282.32,282.32,568.08,568.08,568.08,759.49,759.49,759.49,1182.12,1182.12,1182.12,6.17,6.17,6.17,22.02,22.02,22.02,36.48,36.48,36.48,53.48,53.48,53.48,128.42,128.42,128.42,287.3,287.3,287.3,369.36,369.36,369.36,550.16,550.16,550.16,1.87,1.87,1.87,10.68,10.68,10.68,20.12,20.12,20.12,26.79,26.79,26.79,59.22,59.22,59.22,148.67,148.67,148.67,187.88,187.88,187.88,283.49,283.49,283.49,0.64,0.64,0.64,5.78,5.78,5.78,12.44,12.44,12.44,15.14,15.14,15.14,29.19,29.19,29.19,81.41,81.41,81.41,102.85,102.85,102.85,161.92,161.92,161.92,0.25,0.25,0.25,3.44,3.44,3.44,8.36,8.36,8.36,9.33,9.33,9.33,15.45,15.45,15.45,47.27,47.27,47.27,60.26,60.26,60.26,100.36,100.36,100.36,0.11,0.11,0.11,2.21,2.21,2.21,5.98,5.98,5.98,6.15,6.15,6.15,8.72,8.72,8.72,28.9,28.9,28.9,37.34,37.34,37.34,66.04,66.04,66.04,0.06,0.06,0.06,1.51,1.51,1.51,4.48,4.48,4.48,4.27,4.27,4.27,5.21,5.21,5.21,18.46,18.46,18.46,24.23,24.23,24.23,45.57,45.57,45.57,0.02,0.02,0.02,0.81,0.81,0.81,2.81,2.81,2.81,2.33,2.33,2.33,2.12,2.12,2.12,8.36,8.36,8.36,11.34,11.34,11.34,23.96,23.96,23.96
2016-08-18 00:00:00,85.88,85.88,85.88,217.17,217.17,217.17,362.08,362.08,362.08,545.55,545.55,545.55,975.48,975.48,975.48,1717.99,1717.99,1717.99,2431.29,2431.29,2431.29,4218.53,4218.53,4218.53,48.07,48.07,48.07,114.44,114.44,114.44,182.4,182.4,182.4,281.64,281.64,281.64,570.1,570.1,570.1,1054.58,1054.58,1054.58,1469.87,1469.87,1469.87,2484.45,2484.45,2484.45,20.68,20.68,20.68,51.33,51.33,51.33,79.62,79.62,79.62,122.31,122.31,122.31,283.43,283.43,283.43,566.13,566.13,566.13,756.6,756.6,756.6,1187.69,1187.69,1187.69,6.74,6.74,6.74,22.34,22.34,22.34,37.45,37.45,37.45,54.23,54.23,54.23,128.96,128.96,128.96,286.27,286.27,286.27,366.45,366.45,366.45,551.36,551.36,551.36,2.04,2.04,2.04,10.82,10.82,10.82,20.55,20.55,20.55,27.11,27.11,27.11,59.46,59.46,59.46,148.17,148.17,148.17,187.22,187.22,187.22,284.03,284.03,284.03,0.69,0.69,0.69,5.84,5.84,5.84,12.67,12.67,12.67,15.29,15.29,15.29,29.29,29.29,29.29,81.16,81.16,81.16,102.53,102.53,102.53,162.46,162.46,162.46,0.27,0.27,0.27,3.4699999999999998,3.4699999999999998,3.4699999999999998,8.49,8.49,8.49,9.42,9.42,9.42,15.5,15.5,15.5,47.14,47.14,47.14,59.9,59.9,59.9,100.66,100.66,100.66,0.12,0.12,0.12,2.23,2.23,2.23,6.05,6.05,6.05,6.2,6.2,6.2,8.75,8.75,8.75,28.83,28.83,28.83,37.25,37.25,37.25,66.23,66.23,66.23,0.06,0.06,0.06,1.52,1.52,1.52,4.53,4.53,4.53,4.3,4.3,4.3,5.22,5.22,5.22,18.42,18.42,18.42,24.18,24.18,24.18,45.63,45.63,45.63,0.02,0.02,0.02,0.81,0.81,0.81,2.83,2.83,2.83,2.34,2.34,2.34,2.13,2.13,2.13,8.34,8.34,8.34,11.32,11.32,11.32,23.99,23.99,23.99
2016-08-19 00:00:00,87.01,87.01,87.01,219.38,219.38,219.38,367.74,367.74,367.74,550.78,550.78,550.78,982.11,982.11,982.11,1744.29,1744.29,1744.29,2468.04,2468.04,2468.04,4259.38,4259.38,4259.38,49.18,49.18,49.18,116.05,116.05,116.05,186.49,186.49,186.49,285.57,285.57,285.57,575.57,575.57,575.57,1075.97,1075.97,1075.97,1494.79,1494.79,1494.79,2513.57,2513.57,2513.57,21.49,21.49,21.49,52.19,52.19,52.19,81.56,81.56,81.56,124.3,124.3,124.3,286.9,286.9,286.9,579.87,579.87,579.87,767.34,767.34,767.34,1207.29,1207.29,1207.29,7.11,7.11,7.11,22.73,22.73,22.73,38.25,38.25,38.25,55.38,55.38,55.38,130.68,130.68,130.68,291.79,291.79,291.79,375.51,375.51,375.51,559.9,559.9,559.9,2.16,2.16,2.16,11,11,11,20.92,20.92,20.92,27.47,27.47,27.47,60.24,60.24,60.24,151.71,151.71,151.71,189.72,189.72,189.72,287.34,287.34,287.34,0.73,0.73,0.73,5.9399999999999995,5.9399999999999995,5.9399999999999995,12.86,12.86,12.86,15.47,15.47,15.47,29.66,29.66,29.66,82.95,82.95,82.95,103.78,103.78,103.78,164.42,164.42,164.42,0.29,0.29,0.29,3.5300000000000002,3.5300000000000002,3.5300000000000002,8.61,8.61,8.61,9.52,9.52,9.52,15.68,15.68,15.68,48.11,48.11,48.11,61.04,61.04,61.04,101.76,101.76,101.76,0.13,0.13,0.13,2.26,2.26,2.26,6.13,6.13,6.13,6.26,6.26,6.26,8.84,8.84,8.84,29.38,29.38,29.38,37.64,37.64,37.64,66.89,66.89,66.89,0.06,0.06,0.06,1.54,1.54,1.54,4.58,4.58,4.58,4.34,4.34,4.34,5.27,5.27,5.27,18.75,18.75,18.75,24.41,24.41,24.41,46.06,46.06,46.06,0.02,0.02,0.02,0.83,0.83,0.83,2.86,2.86,2.86,2.36,2.36,2.36,2.15,2.15,2.15,8.48,8.48,8.48,11.46,11.46,11.46,24.17,24.17,24.17
2016-08-22 00:00:00,85.47,85.47,85.47,216.7,216.7,216.7,362.26,362.26,362.26,545.93,545.93,545.93,968.57,968.57,968.57,1714.52,1714.52,1714.52,2432.84,2432.84,2432.84,4188.9,4188.9,4188.9,47.9,47.9,47.9,114.17,114.17,114.17,182.65,182.65,182.65,282.06,282.06,282.06,564.96,564.96,564.96,1052.18,1052.18,1052.18,1466.48,1466.48,1466.48,2460.05,2460.05,2460.05,20.67,20.67,20.67,51.21,51.21,51.21,79.76,79.76,79.76,122.56,122.56,122.56,280.45,280.45,280.45,564.8,564.8,564.8,754.74,754.74,754.74,1173.86,1173.86,1173.86,6.76,6.76,6.76,22.3,22.3,22.3,37.51,37.51,37.51,54.33,54.33,54.33,127.58,127.58,127.58,285.64,285.64,285.64,367.08,367.08,367.08,545.4,545.4,545.4,2.05,2.05,2.05,10.79,10.79,10.79,20.57,20.57,20.57,27.15,27.15,27.15,58.86,58.86,58.86,147.87,147.87,147.87,186.81,186.81,186.81,281.35,281.35,281.35,0.69,0.69,0.69,5.83,5.83,5.83,12.67,12.67,12.67,15.31,15.31,15.31,29.02,29.02,29.02,81,81,81,102.32,102.32,102.32,161.11,161.11,161.11,0.27,0.27,0.27,3.4699999999999998,3.4699999999999998,3.4699999999999998,8.49,8.49,8.49,9.42,9.42,9.42,15.37,15.37,15.37,47.05,47.05,47.05,59.97,59.97,59.97,99.91,99.91,99.91,0.12,0.12,0.12,2.22,2.22,2.22,6.05,6.05,6.05,6.2,6.2,6.2,8.68,8.68,8.68,28.78,28.78,28.78,37.18,37.18,37.18,65.77,65.77,65.77,0.06,0.06,0.06,1.52,1.52,1.52,4.53,4.53,4.53,4.3,4.3,4.3,5.18,5.18,5.18,18.38,18.38,18.38,24.13,24.13,24.13,45.34,45.34,45.34,0.02,0.02,0.02,0.81,0.81,0.81,2.83,2.83,2.83,2.34,2.34,2.34,2.11,2.11,2.11,8.33,8.33,8.33,11.3,11.3,11.3,23.86,23.86,23.86
2016-08-23 00:00:00,86.92,86.92,86.92,219.86,219.86,219.86,367.09,367.09,367.09,553.77,553.77,553.77,986.01,986.01,986.01,1745.28,1745.28,1745.28,2460.45,2460.45,2460.45,4253.721,4253.721,4253.721,48.92,48.92,48.92,116.48,116.48,116.48,185.51,185.51,185.51,288.48,288.48,288.48,577.82,577.82,577.82,1074.71,1074.71,1074.71,1488.17,1488.17,1488.17,2518.21,2518.21,2518.21,21.21,21.21,21.21,52.43,52.43,52.43,81.1,81.1,81.1,125.51,125.51,125.51,287.87,287.87,287.87,579.71,579.71,579.71,767.38,767.38,767.38,1206.55,1206.55,1206.55,6.95,6.95,6.95,22.81,22.81,22.81,38.16,38.16,38.16,55.46,55.46,55.46,131.1,131.1,131.1,293.05,293.05,293.05,372.82,372.82,372.82,559.26,559.26,559.26,2.1,2.1,2.1,11.01,11.01,11.01,20.9,20.9,20.9,27.53,27.53,27.53,60.46,60.46,60.46,151.32,151.32,151.32,189.3,189.3,189.3,287.45,287.45,287.45,0.71,0.71,0.71,5.93,5.93,5.93,12.86,12.86,12.86,15.54,15.54,15.54,29.79,29.79,29.79,82.52,82.52,82.52,103.45,103.45,103.45,164.12,164.12,164.12,0.28,0.28,0.28,3.52,3.52,3.52,8.6,8.6,8.6,9.52,9.52,9.52,15.77,15.77,15.77,47.89,47.89,47.89,60.52,60.52,60.52,101.4,101.4,101.4,0.12,0.12,0.12,2.25,2.25,2.25,6.13,6.13,6.13,6.28,6.28,6.28,8.9,8.9,8.9,29.19,29.19,29.19,37.46,37.46,37.46,66.74,66.74,66.74,0.06,0.06,0.06,1.53,1.53,1.53,4.59,4.59,4.59,4.35,4.35,4.35,5.31,5.31,5.31,18.61,18.61,18.61,24.28,24.28,24.28,45.95,45.95,45.95,0.02,0.02,0.02,0.82,0.82,0.82,2.87,2.87,2.87,2.36,2.36,2.36,2.16,2.16,2.16,8.42,8.42,8.42,11.35,11.35,11.35,24.13,24.13,24.13
2016-08-24 00:00:00,85.41,85.41,85.41,220.55,220.55,220.55,366.11,366.11,366.11,557.78,557.78,557.78,985.35,985.35,985.35,1734.68,1734.68,1734.68,2446.16,2446.16,2446.16,4234.61,4234.61,4234.61,47.7,47.7,47.7,116.87,116.87,116.87,184.59,184.59,184.59,289.67,289.67,289.67,576.58,576.58,576.58,1065.77,1065.77,1065.77,1478.67,1478.67,1478.67,2495.66,2495.66,2495.66,20.47,20.47,20.47,52.6,52.6,52.6,80.43,80.43,80.43,126.11,126.11,126.11,286.18,286.18,286.18,573.82,573.82,573.82,761.35,761.35,761.35,1191.6,1191.6,1191.6,6.67,6.67,6.67,22.89,22.89,22.89,37.78,37.78,37.78,55.72,55.72,55.72,130.53,130.53,130.53,289.96,289.96,289.96,369.87,369.87,369.87,551.6,551.6,551.6,2.02,2.02,2.02,11.06,11.06,11.06,20.73,20.73,20.73,27.79,27.79,27.79,60.25,60.25,60.25,149.83,149.83,149.83,187.95,187.95,187.95,283.47,283.47,283.47,0.69,0.69,0.69,5.96,5.96,5.96,12.78,12.78,12.78,15.6,15.6,15.6,29.73,29.73,29.73,81.79,81.79,81.79,102.81,102.81,102.81,161.85,161.85,161.85,0.27,0.27,0.27,3.54,3.54,3.54,8.57,8.57,8.57,9.58,9.58,9.58,15.76,15.76,15.76,47.52,47.52,47.52,60.1,60.1,60.1,100.15,100.15,100.15,0.12,0.12,0.12,2.27,2.27,2.27,6.11,6.11,6.11,6.3,6.3,6.3,8.89,8.89,8.89,28.99,28.99,28.99,37.29,37.29,37.29,65.83,65.83,65.83,0.06,0.06,0.06,1.55,1.55,1.55,4.58,4.58,4.58,4.37,4.37,4.37,5.32,5.32,5.32,18.5,18.5,18.5,24.19,24.19,24.19,45.32,45.32,45.32,0.02,0.02,0.02,0.83,0.83,0.83,2.86,2.86,2.86,2.37,2.37,2.37,2.17,2.17,2.17,8.38,8.38,8.38,11.32,11.32,11.32,23.8,23.8,23.8
2016-08-25 00:00:00,84.79,84.79,84.79,223.72,223.72,223.72,369.79,369.79,369.79,567.07,567.07,567.07,995.73,995.73,995.73,1746.33,1746.33,1746.33,2464,2464,2464,4263.55,4263.55,4263.55,47.39,47.39,47.39,119.11,119.11,119.11,187.1,187.1,187.1,297.19,297.19,297.19,585,585,585,1077.13,1077.13,1077.13,1490.9,1490.9,1490.9,2519.93,2519.93,2519.93,20.39,20.39,20.39,53.78,53.78,53.78,81.46,81.46,81.46,129.89,129.89,129.89,292.04,292.04,292.04,580.16,580.16,580.16,769.03,769.03,769.03,1205.63,1205.63,1205.63,6.68,6.68,6.68,23.41,23.41,23.41,38.13,38.13,38.13,57.25,57.25,57.25,133.11,133.11,133.11,293.33,293.33,293.33,373.68,373.68,373.68,557.72,557.72,557.72,2.04,2.04,2.04,11.3,11.3,11.3,20.85,20.85,20.85,28.4,28.4,28.4,61.4,61.4,61.4,151.5,151.5,151.5,189.75,189.75,189.75,286.23,286.23,286.23,0.7,0.7,0.7,6.09,6.09,6.09,12.83,12.83,12.83,15.92,15.92,15.92,30.26,30.26,30.26,82.78,82.78,82.78,103.71,103.71,103.71,163.26,163.26,163.26,0.28,0.28,0.28,3.61,3.61,3.61,8.59,8.59,8.59,9.76,9.76,9.76,16.02,16.02,16.02,47.98,47.98,47.98,60.68,60.68,60.68,100.94,100.94,100.94,0.12,0.12,0.12,2.31,2.31,2.31,6.12,6.12,6.12,6.41,6.41,6.41,9.05,9.05,9.05,29.29,29.29,29.29,37.57,37.57,37.57,66.3,66.3,66.3,0.06,0.06,0.06,1.58,1.58,1.58,4.58,4.58,4.58,4.43,4.43,4.43,5.4,5.4,5.4,18.69,18.69,18.69,24.36,24.36,24.36,45.62,45.62,45.62,0.02,0.02,0.02,0.84,0.84,0.84,2.86,2.86,2.86,2.4,2.4,2.4,2.2,2.2,2.2,8.44,8.44,8.44,11.39,11.39,11.39,23.94,23.94,23.94
